Humidity Level,Temperature,Time of Day,Luring Success,Time Spent Hunting,Prey Size,Ambush,Food Availability,Predator Presence,Is Competition,Hunting Success
0.75,30.72,Afternoon,False,2.79,18.353633561151025,False,Medium,False,False,0
0.6,28.67,Afternoon,True,1.44,1.26,False,High,False,False,1
0.79,21.36,Evening,True,2.09,5.44,True,High,,True,1
0.87,28.09,Evening,False,2.45,6.85,True,High,True,True,1
0.34,22.08,Evening,True,1.7,5.36,True,Low,False,False,0
0.62,22.54,Morning,True,4.0,6.69,False,High,True,False,1
0.86,23.5,Morning,True,3.28,1.69,False,Medium,False,False,0
0.74,25.74,Evening,True,1.25,9.84,True,Medium,True,True,0
0.66,27.21,Evening,True,3.92,7.08,True,Medium,False,False,1
0.9,29.57,Afternoon,True,0.66,7.13,False,Medium,False,True,1
0.84,33.85,Evening,False,2.13,9.8,True,Medium,True,False,1
0.61,25.14,Morning,False,5.409984391564452,7.22,False,Low,,True,1
0.31,31.87,Evening,True,2.79,6.8,True,High,False,False,1
0.86,26.4,Afternoon,True,4.52,9.77,True,Low,True,True,1
0.31,22.71,Afternoon,True,2.05,8.73,False,High,True,True,0
0.32,21.65,Evening,True,1.11,8.26,False,Medium,True,False,0
0.78,32.33,Morning,True,1.43,2.603618859648242,False,Low,True,False,0
0.74,33.09,Morning,True,4.55,4.04,True,Medium,False,True,0
0.35,34.72,Morning,True,3.86,9.4,True,,True,False,1
0.9,20.55,Morning,False,1.49,9.56,False,,True,False,0
0.55,20.16,Evening,True,4.75,6.41,True,Medium,False,True,1
0.89,31.72,Evening,False,2.18,4.28,True,Low,True,False,0
0.61,21.09,Afternoon,True,1.37,2.51,False,High,False,False,1
0.51,22.51,Evening,True,2.99,2.76,True,Medium,True,False,1
0.4,29.63,Morning,True,1.6,6.1,True,High,True,True,1
0.49,28.32,Evening,False,2.93,1.62,False,Medium,True,False,0
0.38,21.67,Evening,True,3.53,9.62,True,High,False,False,1
0.38,31.85,Morning,True,2.41,9.68,False,High,True,False,0
0.34,26.0,Morning,True,4.29,3.16,True,High,False,,1
0.38,20.9,Evening,False,2.4,8.6,True,,,False,1
0.44,28.87,Morning,True,2.37,6.67,True,,False,True,1
0.45,22.01,Afternoon,False,2.15,2.4,True,,True,False,0
0.73,30.61,Evening,True,2.86,6.8,True,Medium,True,,1
0.75,22.02,Evening,False,3.33,1.38,False,High,False,True,0
0.53,28.68,Afternoon,True,3.91,6.27,False,Low,True,True,1
0.38,26.8,Afternoon,False,2.21,4.23,True,Medium,False,True,0
0.84,20.47,Morning,False,2.89,5.62,False,Low,False,False,0
0.52,30.74,Morning,False,4.66,3.93,False,Low,True,True,1
0.55,33.69,Afternoon,True,4.88,7.18,True,Medium,False,False,1
0.33,25.96,Afternoon,True,1.66,2.63,True,High,True,True,1
0.43,26.95,Morning,False,3.83,3.78,True,Low,False,True,0
0.6,26.91,Evening,False,6.249823406845324,5.11,False,High,False,True,1
0.86,32.92,Morning,False,2.26,3.01,True,High,False,True,0
0.35,20.47,Afternoon,False,0.57,7.81,True,Medium,True,False,0
0.6,30.62,Afternoon,True,2.75,2.97,False,High,False,False,1
0.83,29.75,Evening,False,2.44,1.9,True,Medium,,False,0
0.43,24.41,Afternoon,True,1.15,4.07,False,Medium,,True,0
0.53,20.78,Morning,False,4.8,8.46,False,High,False,False,1
0.67,24.72,Evening,False,4.69,3.78,False,Medium,True,True,1
0.7,21.52,Evening,False,2.14,9.9,True,Medium,False,,1
0.38,34.85,Morning,True,2.0,3.57,False,Medium,False,False,0
0.66,28.22,Morning,True,2.72,6.33,True,High,True,True,1
0.85,33.4,Afternoon,True,4.15,6.76,True,Medium,True,True,1
0.38,21.42,Afternoon,False,3.04,8.47,False,Medium,False,False,0
0.73,22.7,Afternoon,True,2.54,5.64,True,Low,True,False,1
0.58,20.64,Afternoon,True,3.95,7.23,True,Low,False,False,1
0.63,31.63,Afternoon,False,4.07,6.88,True,Medium,True,False,1
0.33,22.06,Afternoon,True,0.79,3.37,False,Low,False,True,0
0.89,23.31,Afternoon,True,4.53,4.72,True,Medium,True,False,0
0.85,26.33,Afternoon,False,4.39,2.76,True,Medium,True,False,0
0.33,34.5,Morning,True,2.75,5.36,False,Low,False,False,0
0.33,32.71,Evening,False,2.84,9.47,False,Medium,False,True,0
0.6,21.33,Evening,True,4.14,2.89,True,Medium,False,True,1
0.57,21.91,Afternoon,True,3.3,3.12,True,Low,True,False,1
0.64,31.58,Afternoon,True,2.06,1.05,False,Low,False,False,1
0.89,33.91,Morning,True,3.4,3.79,True,High,True,True,0
0.74,32.68,Morning,True,3.06,9.4,False,,True,True,0
0.63,28.54,Afternoon,True,1.38,2.0,False,Low,True,False,1
0.71,22.74,Morning,True,4.09,5.35,False,Medium,False,False,0
0.44,22.27,Morning,False,3.25,3.4,False,High,True,True,0
0.8,22.98,Morning,False,3.31,4.58,False,,False,True,0
0.57,29.68,Afternoon,True,2.43,1.24,True,Low,True,True,1
0.31,25.01,Morning,True,3.25,4.74,False,Medium,True,,1
0.4,22.04,Evening,False,2.59,7.42,True,Low,True,False,1
0.35,29.45,Morning,True,1.4,6.88,True,Low,True,,1
0.54,29.92,Evening,False,3.04,7.56,True,Medium,True,True,1
0.73,23.08,Morning,False,1.28,4.34,False,Medium,True,False,0
0.84,27.81,Evening,False,2.69,6.28,False,Medium,True,False,0
0.57,21.97,Morning,False,4.19,5.17,False,Medium,False,False,1
0.88,33.07,Afternoon,True,3.14,5.17,True,High,False,True,1
0.32,25.47,Evening,False,2.0,8.64,False,Low,True,False,0
0.78,22.7,Morning,True,4.31,1.69,False,Low,False,False,0
0.62,26.81,Afternoon,False,1.26,6.27,True,Low,False,False,1
0.33,32.38,Morning,False,3.5,9.62,True,High,False,False,1
0.47,20.0,Afternoon,True,1.08,5.91,True,Medium,,True,0
0.66,23.64,Morning,True,1.52,7.17,False,High,False,True,1
0.37,22.85,Morning,True,1.73,3.49,False,Low,True,True,0
0.41,27.39,Morning,False,2.4,1.85,True,Medium,False,,0
0.49,25.02,Afternoon,True,2.54,3.81,False,High,False,False,1
0.52,33.34,Morning,False,2.6,3.64,True,High,False,,1
0.43,33.16,Afternoon,True,1.15,4.29,True,High,True,True,0
0.82,32.65,Afternoon,False,4.37,5.21,True,Medium,True,False,1
0.41,30.32,Evening,False,1.4232243211774454,7.75,False,Medium,False,True,0
0.63,34.46,Morning,True,2.08,9.08,False,Low,False,False,1
0.5,23.91,Evening,True,1.51,5.67,False,Medium,True,False,1
0.62,23.18,Morning,False,3.3,3.7,False,Medium,True,True,1
0.37,32.3,Evening,True,4.64,8.69,True,,True,False,1
0.75,29.48,Afternoon,False,3.75,5.2,False,Low,,True,0
0.34,32.99,Evening,False,3.47,6.32,True,,False,True,1
0.62,24.57,Morning,True,4.07,1.38,False,Low,False,False,1
0.64,23.43,Morning,False,1.82,4.53,True,Low,True,False,1
0.8,30.23,Afternoon,True,2.39,1.06,True,Medium,False,True,0
0.75,31.25,Evening,True,2.25,5.57,False,Low,True,True,0
0.5,32.07,Morning,True,4.82,3.73,True,,True,True,1
0.34,23.7,Morning,False,4.67,5.15,True,Medium,False,False,1
0.7,28.53,Morning,True,1.5,8.03,True,High,,False,1
0.61,25.88,Morning,True,2.13,2.26,True,Medium,True,True,1
0.63,23.23,Afternoon,False,4.89,6.05,False,High,True,False,1
0.44,24.16,Morning,True,1.52,7.86,False,Low,True,False,0
0.77,29.19,Afternoon,False,3.77,8.23,False,Low,False,True,0
0.46,33.84,Evening,False,0.47,3.71,False,Low,,False,0
0.51,33.66,Evening,False,3.34,6.75,False,Low,False,True,0
0.31,25.57,Morning,False,2.9,5.22,False,Medium,False,False,0
0.54,20.13,Evening,True,1.47,7.99,False,,False,False,1
0.85,25.78,Evening,False,2.68,7.3,False,High,True,True,0
0.69,23.13,Morning,True,3.92,3.97,True,Medium,True,False,1
0.89,22.98,Morning,True,3.0241183181320137,5.72,True,Low,,False,1
0.52,20.52,Evening,True,2.51,7.287082885387312,True,High,False,True,1
0.53,28.59,Morning,True,2.59,9.03,False,High,False,False,1
0.49,27.93,Evening,False,2.95,7.12,True,High,True,,1
0.39,25.01,Evening,True,2.94,7.12,True,High,False,False,1
0.38,31.07,Evening,False,4.074902422419918,8.84,False,High,,False,0
0.86,21.56,Evening,False,4.66,3.3,False,,,,0
0.85,27.32,Morning,True,3.92,8.22,False,Medium,False,True,1
0.39,34.42,Morning,False,4.5003065166305465,8.4,True,,False,True,1
0.68,33.88,Morning,False,0.69,7.87,True,,False,False,1
0.85,29.3,Evening,False,6.5859013476374155,8.33,True,High,True,True,1
0.58,27.19,Morning,True,0.93,2.57,True,High,False,False,1
0.53,34.35,Evening,True,0.7,8.78,False,Medium,False,False,0
0.9,34.85,Afternoon,True,2.42,6.45,False,Medium,False,False,0
0.82,29.43,Afternoon,True,2.66,5.57,False,High,,True,1
0.79,30.78,Afternoon,True,2.12,5.71,True,Low,True,,1
0.34,24.82,Afternoon,True,3.28,2.13,True,High,True,False,0
0.56,26.89,Morning,True,1.86,8.81,False,Low,False,True,1
0.74,23.81,Evening,True,4.59,5.16,False,High,False,True,0
0.38,24.9,Afternoon,True,3.95,8.14,False,High,,False,1
0.46,29.32,Morning,False,1.05,4.14362066998174,True,High,True,True,0
0.45,28.35,Afternoon,False,3.69,7.22,True,Medium,True,,1
0.75,32.09,Morning,False,1.76,4.71,False,High,False,True,0
0.76,28.71,Morning,False,3.31,8.01,False,Low,False,,0
0.66,27.75,Evening,True,2.78,3.44,True,Low,False,False,1
0.76,32.22,Evening,False,3.764082850926483,5.88,True,High,False,False,1
0.87,20.31,Morning,False,4.0,5.14,True,Low,True,True,1
0.8,28.18,Afternoon,False,1.88,8.77,True,High,False,False,1
0.76,20.87,Evening,False,1.1235073231125556,3.39,True,Low,True,True,0
0.82,30.61,Evening,False,3.82,9.61,True,High,False,,1
0.61,22.47,Morning,True,2.45,9.86,True,High,False,False,0
0.32,33.51,Afternoon,True,2.58,8.59,True,Low,True,True,1
0.45,27.29,Afternoon,False,4.27,9.92,False,Medium,False,False,0
0.53,27.23,Morning,False,2.13,1.06,False,Medium,True,False,1
0.36,21.59,Afternoon,True,0.98,7.97,False,High,True,,0
0.67,25.35,Evening,False,1.68,2.89,True,Medium,False,False,1
0.38,22.99,Evening,True,2.42,3.82,False,High,True,False,0
0.44,20.96,Evening,True,3.31,3.75,False,Low,True,False,0
0.85,22.26,Morning,False,4.52,2.23,False,,False,True,0
0.57,29.46,Afternoon,False,1.44,4.41,False,Low,False,True,1
0.63,20.56,Evening,True,1.08,8.07,False,High,True,True,1
0.74,24.85,Afternoon,True,2.69,4.06,True,High,False,False,1
0.54,23.07,Evening,False,3.04,4.77,True,High,False,True,1
0.33,22.73,Evening,True,1.45,7.22,False,Medium,False,False,0
0.48,24.3,Morning,False,3.68,6.31,False,High,False,True,0
0.57,28.11,Afternoon,False,4.55,3.84,True,,True,,1
0.56,32.81,Morning,True,3.89,5.32,False,Low,False,False,1
0.86,30.27,Evening,False,1.94,8.8,False,High,True,,0
0.53,21.17,Afternoon,True,4.18,8.28,False,Low,False,False,1
0.64,29.3,Evening,True,4.55,3.88,True,Medium,True,True,1
0.41,24.88,Morning,True,2.66,7.14,False,Medium,True,False,0
0.52,32.97,Evening,False,0.45,5.94,False,Medium,False,True,1
0.38,31.73,Morning,False,1.13,2.1,False,High,True,False,0
0.47,27.14,Evening,False,2.35,8.69,False,High,,False,1
0.39,29.18,Evening,True,0.47,5.92,True,Medium,,True,0
0.72,28.42,Afternoon,True,1.43,8.64,True,Medium,True,,1
0.42,29.55,Morning,True,2.307866530032418,7.65,False,,False,,1
0.64,20.4,Morning,True,2.77,6.41,True,Medium,True,True,1
0.77,33.06,Afternoon,False,1.57,6.37,False,Medium,False,True,0
0.86,34.4,Afternoon,True,2.87,3.05,False,High,False,False,1
0.31,33.89,Morning,True,2.92,9.24,True,Low,True,True,1
0.45,22.74,Morning,True,4.0,6.05,True,Medium,False,False,1
0.72,34.83,Morning,False,2.01,7.97,False,Low,False,False,0
0.5,20.55,Morning,True,4.12,5.76,False,Low,True,True,1
0.8,24.37,Evening,True,1.33,7.55,True,Medium,True,False,0
0.36,32.74,Afternoon,True,3.73,8.51,False,,False,True,0
0.44,24.26,Evening,True,4.2,2.38,False,High,True,False,0
0.47,32.72,Afternoon,True,2.57,4.16,False,High,True,True,0
0.81,21.21,Evening,False,1.32,3.86,False,High,,False,0
0.52,26.27,Afternoon,True,2.82,5.81,True,,True,False,1
0.53,20.58,Evening,False,9.521890158005876,4.65,True,Medium,False,False,1
0.71,31.39,Afternoon,True,3.45,6.33,True,Low,False,True,1
0.35,25.58,Afternoon,True,3.66,3.41,True,High,True,,1
0.49,26.84,Afternoon,False,0.62,6.43,True,High,False,True,0
0.35,27.2,Morning,True,8.232597990866855,7.46,True,Low,,True,1
0.31,30.37,Morning,False,0.8,5.69,True,Medium,True,True,0
0.77,22.22,Morning,False,4.17,1.37,False,,False,True,0
0.64,33.65,Afternoon,True,3.05,7.66,False,Low,True,False,1
0.79,26.62,Morning,False,0.85,5.51,True,Medium,False,True,0
0.85,27.84,Evening,True,4.491218765317767,4.56,True,Low,True,True,0
0.64,27.96,Evening,False,1.86,3.14,True,High,False,True,1
0.43,22.96,Morning,False,0.75,2.14,False,Low,False,True,0
0.36,30.92,Evening,False,2.17,2.39,False,Low,,False,0
0.84,28.32,Afternoon,True,1.3568550223857905,8.35,False,,True,True,1
0.54,24.56,Morning,False,3.16,1.91,False,High,True,False,1
0.31,33.23,Evening,True,3.25,3.46,True,Medium,False,False,0
0.78,34.78,Afternoon,True,4.7,2.39,False,Low,False,False,0
0.45,29.39,Evening,True,2.37,9.28,True,Low,True,True,1
0.79,31.05,Morning,False,0.94,6.0,False,High,True,True,0
0.64,20.71,Afternoon,True,0.91,1.92,True,,False,,0
0.72,21.36,Morning,True,3.52,6.39,False,Medium,True,True,0
0.33,21.44,Evening,False,1.56,5.39,False,Low,False,True,0
0.66,23.43,Evening,False,3.59,1.63,True,Medium,False,False,1
0.36,23.61,Morning,False,4.53,5.58,True,,True,False,1
0.49,31.76,Afternoon,True,3.79,7.66,False,Low,,True,0
0.63,28.85,Afternoon,False,4.54,2.84,True,High,False,True,1
0.8,24.15,Morning,False,0.62,7.49,False,Low,True,False,0
0.9,23.58,Evening,False,4.85,5.45,False,,False,False,1
0.5,26.6,Evening,True,0.88,9.31,False,Low,True,True,1
0.6,26.61,Evening,False,0.8,1.08,True,Low,True,True,1
0.38,32.89,Morning,True,4.86,3.36,True,Low,,False,0
0.47,29.0,Afternoon,False,1.11,3.34,False,Medium,False,True,0
0.64,21.35,Afternoon,True,0.8,4.41,True,Low,False,True,0
0.84,33.03,Afternoon,False,4.53,4.47,True,Low,True,True,0
0.3,23.12,Afternoon,False,4.07,1.04,True,Low,False,True,0
0.47,26.16,Evening,False,4.26,6.68,False,Medium,True,True,0
0.52,33.57,Afternoon,True,2.35,4.87,True,,,False,1
0.77,30.08,Evening,False,2.41,2.63,False,High,False,False,1
0.78,34.88,Morning,False,3.72,7.4,True,High,False,True,1
0.83,30.33,Morning,False,3.38,1.64,False,,False,False,0
0.49,34.1,Evening,True,2.0,5.46,False,Low,False,False,0
0.54,28.59,Evening,False,1.23,1.98,True,High,True,True,1
0.33,30.0,Evening,True,4.22,8.52,False,High,,False,1
0.38,31.69,Morning,True,4.87,5.02,False,High,True,False,0
0.6,31.46,Morning,False,3.19,4.66,False,,True,False,1
0.57,23.16,Morning,True,4.8,8.53,False,Medium,False,,1
0.69,29.05,Afternoon,False,1.81,8.38,False,High,True,True,1
0.78,33.25,Evening,False,4.07,8.11,False,Low,False,True,0
0.65,32.83,Afternoon,True,3.57,9.18,True,High,False,False,1
0.5,33.24,Afternoon,True,4.25,9.6,True,Medium,True,True,1
0.88,29.65,Evening,True,2.86,7.77,False,High,True,False,0
0.79,21.43,Morning,True,4.19,9.28,False,,True,True,0
0.43,24.22,Afternoon,True,4.72,1.73,False,High,True,True,0
0.63,25.13,Morning,True,3.45,8.96,True,Low,False,True,1
0.44,29.42,Afternoon,True,3.92,4.51,False,High,True,True,1
0.72,32.43,Afternoon,True,4.19,8.53,False,Low,True,False,0
0.8,34.98,Morning,False,3.61,8.27,False,Medium,True,True,0
0.56,33.03,Morning,True,2.34,9.78,False,,True,True,1
0.55,20.64,Morning,True,0.89,8.26,False,Low,False,True,1
0.89,24.93,Morning,False,4.88,6.24,False,Low,False,True,0
0.57,33.65,Morning,False,2.48,4.19,False,,False,True,1
0.74,32.66,Afternoon,True,3.77,6.32,True,High,True,False,1
0.86,30.47,Morning,False,3.75,9.85,False,Medium,,False,0
0.52,30.94,Afternoon,False,0.44,9.25,True,Low,True,False,1
0.4,23.71,Afternoon,True,3.87,7.74,False,High,False,False,1
0.58,29.22,Afternoon,False,0.48,2.73,False,,True,True,1
0.59,24.52,Afternoon,False,2.52,5.26,False,Low,False,True,1
0.35,29.75,Afternoon,False,2.27,1.75,False,Low,True,True,0
0.38,20.9,Afternoon,False,0.61,2.83,True,High,False,False,1
0.34,24.76,Morning,False,1.26,2.53,True,Medium,True,False,0
0.44,26.12,Evening,True,4.52,7.09,True,High,False,True,1
0.76,34.27,Morning,False,1.78,5.61,True,Medium,False,True,0
0.31,29.16,Afternoon,True,1.3,8.04,True,Medium,,True,1
0.59,33.93,Evening,True,3.22,8.33,True,Medium,True,False,0
0.33,33.99,Morning,False,2.86,7.07,False,,True,False,0
0.43,31.81,Afternoon,False,0.94,5.68,False,Low,False,True,0
0.75,24.62,Evening,False,0.87,5.94,False,Low,False,True,0
0.49,34.84,Afternoon,False,1.21,8.84,True,High,False,False,1
0.33,34.36,Morning,True,1.8,1.54,False,Medium,True,False,0
0.34,29.13,Morning,True,1.44,2.04,False,Medium,True,True,1
0.44,20.6,Evening,False,3.41,5.83,True,Medium,True,False,1
0.87,30.33,Afternoon,True,4.29,5.19,True,,False,True,1
0.39,27.02,Morning,False,1.86,2.0,True,Low,False,True,0
0.68,21.29,Evening,True,4.13,1.42,True,Low,False,True,1
0.79,31.25,Morning,False,6.623469286191773,5.42,False,Low,False,False,0
0.57,28.39,Afternoon,True,2.91,2.93,True,Low,True,False,1
0.45,31.06,Evening,False,7.431993293202163,7.6,True,Medium,False,False,1
0.69,29.86,Evening,True,4.45,5.83,True,High,False,False,1
0.7,34.87,Morning,False,2.13,3.87,False,Medium,False,False,1
0.63,32.54,Morning,True,2.4,8.16,True,Medium,False,False,1
0.82,31.23,Evening,True,0.54,1.97,True,High,False,False,1
0.73,21.6,Afternoon,True,0.94,6.17,True,Medium,False,True,0
0.6,23.94,Morning,True,2.95,4.04,True,Low,False,,1
0.58,26.41,Afternoon,True,3.78,9.96,False,Medium,False,False,1
0.42,23.02,Evening,True,4.11,8.84,False,High,True,False,0
0.57,31.21,Afternoon,True,1.09,2.08,False,Medium,False,False,1
0.66,21.55,Morning,True,0.97,9.55,True,High,False,True,1
0.41,20.46,Evening,True,4.02,5.386767098791045,False,Low,,True,0
0.47,33.57,Evening,True,1.75,8.82,True,,False,False,0
0.41,28.92,Evening,False,1.31,8.34,True,Low,True,False,0
0.84,29.79,Afternoon,False,0.91,1.49,False,Medium,True,True,0
0.52,20.77,Evening,False,4.0,3.26,True,Medium,False,False,1
0.54,33.53,Evening,True,1.99,2.11,True,,True,False,1
0.73,28.88,Morning,False,2.14,7.05,False,Low,False,,0
0.7,32.19,Afternoon,True,1.56,1.18,True,Low,True,True,1
0.84,33.17,Morning,False,5.413854820773979,3.74,False,High,True,,0
0.58,20.08,Evening,False,4.17,7.96,False,Medium,False,False,1
0.4,30.27,Evening,False,2.39,5.66,True,Medium,False,True,1
0.88,24.56,Morning,True,0.93,2.24,False,High,True,False,0
0.65,24.99,Morning,True,1.23,5.62,True,Medium,False,False,1
0.67,33.65,Morning,True,0.74,4.74,True,High,True,True,1
0.56,20.22,Afternoon,True,3.23,9.84,True,Low,False,True,1
0.54,34.5,Morning,False,3.93,5.97,False,High,True,,1
0.36,24.42,Afternoon,True,4.86,1.58,False,High,True,False,0
0.55,30.37,Evening,False,3.04,8.35,False,Low,True,False,1
0.34,29.41,Evening,True,0.86,5.15,True,High,True,True,0
0.76,23.41,Evening,False,8.829688431042106,3.58,True,Medium,False,True,0
0.57,20.94,Morning,True,1.55,9.62,True,Low,True,True,1
0.83,33.67,Evening,False,4.78,7.0,False,Low,False,False,0
0.56,31.82,Evening,False,0.74,8.61,True,,False,False,1
0.82,22.35,Evening,False,2.26,5.05,True,Low,False,True,1
0.32,29.84,Afternoon,False,2.53,2.43,False,High,False,True,0
0.44,32.32,Afternoon,False,1.34,8.31,True,Medium,,True,0
0.36,24.39,Evening,False,2.07,6.94,True,,True,True,1
0.8,27.91,Afternoon,True,0.49,3.902422432237007,True,Medium,False,True,1
0.51,32.2,Evening,True,2.01,8.78,True,High,True,False,1
0.8,20.79,Afternoon,False,1.09,6.67,True,Low,False,True,0
0.34,28.12,Morning,True,3.66,4.12,False,Low,False,True,1
0.41,28.2,Morning,False,4.53,8.08,True,High,True,True,1
0.62,23.43,Afternoon,True,2.843338755289313,9.18,False,,True,True,1
0.48,34.11,Afternoon,True,3.35,6.24,True,High,False,True,1
0.85,29.57,Morning,False,3.13,9.29,False,High,True,True,0
0.5,28.93,Morning,True,4.63,8.81,False,Low,False,False,1
0.67,32.58,Afternoon,True,3.0928395720543316,5.22,True,Medium,True,True,1
0.59,20.04,Evening,False,1.6,1.83,False,High,False,True,1
0.63,23.91,Evening,True,4.51,5.59,True,Medium,True,False,1
0.81,27.34,Afternoon,True,4.09,4.77,True,Medium,False,True,1
0.38,21.04,Morning,True,3.48,3.38,True,High,False,True,0
0.85,22.66,Morning,True,1.14,2.65,True,,False,False,1
0.55,32.09,Evening,True,2.89,6.11,True,Medium,True,False,1
0.79,24.31,Morning,True,1.95,4.47,True,Low,False,False,0
0.82,30.82,Morning,True,1.71,3.15,True,Medium,False,False,0
0.74,24.16,Afternoon,True,0.8704639636617596,1.86,True,,True,False,0
0.66,29.87,Afternoon,False,1.98,3.33,False,Medium,True,True,1
0.41,24.46,Evening,False,1.99,5.63,False,Medium,True,False,0
0.89,28.25,Afternoon,False,5.289502927372932,5.02,False,Low,True,False,0
0.65,27.41,Morning,True,2.08,7.22,False,Low,False,True,1
0.66,34.98,Morning,False,4.7,8.83,True,Low,True,False,0
0.82,24.44,Evening,False,0.67,9.6,False,Low,False,True,0
0.31,25.34,Afternoon,False,0.55,6.97,True,Medium,True,,0
0.65,34.57,Evening,True,4.911699578963278,2.9,True,High,True,False,1
0.48,30.77,Morning,False,4.89,2.78,False,High,False,False,1
0.51,25.48,Evening,False,2.81,5.88,False,High,False,True,1
0.43,33.42,Afternoon,False,3.27,8.92,True,High,True,True,1
0.76,26.73,Afternoon,True,4.02,3.55,False,Low,False,True,1
0.47,29.08,Afternoon,True,3.02,6.42,True,High,False,False,1
0.54,26.15,Evening,False,2.91,4.52,False,Low,False,True,1
0.62,24.75,Afternoon,True,1.62,7.56,True,High,False,False,1
0.68,28.3,Afternoon,True,2.32,8.0,False,Low,False,False,1
0.77,32.16,Evening,False,3.12,9.17,False,High,False,False,1
0.56,29.75,Afternoon,True,3.79,3.55,False,High,True,False,1
0.42,31.69,Afternoon,True,3.15,4.18,True,High,False,True,0
0.55,33.65,Evening,True,3.29,3.94,False,Medium,False,False,1
0.44,21.06,Morning,False,1.16,1.98,False,Medium,True,True,0
0.69,31.45,Evening,True,3.187405929688705,4.86,True,High,False,False,1
0.81,25.63,Evening,False,0.6,2.32,False,Medium,False,True,0
0.65,20.78,Morning,False,2.79,9.21,True,Low,False,True,1
